video_id,start_time,end_time,action,split,idx
GVzDGchXS_o,170,180,playing tympani,train,61709
GVzGRykbWmU,77,87,dinosaurs bellowing,train,61710
GW04w0Y1GlE,10,20,basketball bounce,train,61711
GW14KwXKDx4,256,266,playing harmonica,train,61712
GW14KwXKDx4,269,279,playing harmonica,train,61713
GW1oC69tnm8,1,11,typing on typewriter,train,61714
GW3eeq_PjiY,350,360,using sewing machines,train,61715
GW4XJ_zY-SQ,10,20,ice cream truck ice cream van,test,61716
GW6-FbY7CNI,30,40,dog bow-wow,train,61717
GW6epe7LEBQ,4,14,wood thrush calling,train,61718
GW6epe7LEBQ,17,27,wood thrush calling,train,61719
GWBJd3RoRa4,140,150,orchestra,train,61720
GWBylU_3Xx8,47,57,tractor digging,train,61721
GWC57ruKKZw,20,30,fireworks banging,train,61722
GWEVMOJ6ZIE,41,51,people burping,train,61723
GWHbyXhfTX0,0,10,playing trumpet,train,61724
GWHlGhLzsb8,0,10,people burping,train,61725
GWJRfLGwex8,60,70,sailing,train,61726
GWK0AP58nCQ,130,140,playing bass guitar,train,61727
GWKHTcC-I8k,17,27,playing washboard,train,61728
GWKHTcC-I8k,30,40,playing washboard,train,61729
GWL7uOrcUAU,1,11,baby laughter,train,61730
GWL7uOrcUAU,345,355,baby laughter,train,61731
GWLjTHcZf-0,220,230,sailing,train,61732
GWN2I2KW36c,244,254,volcano explosion,train,61733
GWN2I2KW36c,267,277,volcano explosion,train,61734
GWPHRxEm7CA,10,20,fire truck siren,train,61735
GWTZtu3NOCc,30,40,singing choir,test,61736
GWUUeF8Qebw,52,62,playing theremin,train,61737
GWUUeF8Qebw,86,96,playing theremin,train,61738
GWVO2IhKlvE,30,40,playing hammond organ,train,61739
GWbEcEmW-qo,15,25,woodpecker pecking tree,train,61740
GWbEcEmW-qo,28,38,woodpecker pecking tree,train,61741
GWd94AfwE7c,6,16,wind rustling leaves,train,61742
GWfebJBr_J0,78,88,playing ukulele,train,61743
GWfebJBr_J0,287,297,playing ukulele,train,61744
GWg7TQYUHFo,30,40,baby crying,train,61745
GWju9_IyNe0,11,21,driving motorcycle,train,61746
GWk_4TkSvws,94,104,basketball bounce,train,61747
GWlU-skSlAg,100,110,black capped chickadee calling,test,61748
GWmQZ2Yx1U4,70,80,stream burbling,train,61749
GWnVWw-hwIw,10,20,playing table tennis,train,61750
GWp0KcmNwHc,0,10,bird chirping tweeting,train,61751
GWp3dpVtD7g,30,40,fireworks banging,train,61752
GWphXjW7D08,210,220,driving motorcycle,train,61753
GWqKzFhXSc4,20,30,forging swords,train,61754
GWqKzFhXSc4,321,331,forging swords,train,61755
GWrD8tCWmsU,0,10,waterfall burbling,train,61756
GWraeI-9fC4,30,40,goose honking,train,61757
GWrw5e811fc,408,418,arc welding,train,61758
GWrwZczJT-o,257,267,playing gong,train,61759
GWsx3rTICZI,30,40,horse clip-clop,train,61760
GWvFDXjp9lU,140,150,bee wasp etc_ buzzing,test,61761
GWwnKBz4QQ0,30,40,horse clip-clop,train,61762
GWymNAjnISU,380,390,female speech woman speaking,train,61763
GX-QhoihLeI,30,40,people running,test,61764
GX1Q77EVzrA,22,32,ice cream truck ice cream van,train,61765
GX1Q77EVzrA,36,46,ice cream truck ice cream van,train,61766
GX3HvhKjGXM,30,40,ocean burbling,train,61767
GX3NECxywpE,3,13,police radio chatter,train,61768
GX3mwNw45Xo,46,56,cheetah chirrup,train,61769
GX3mwNw45Xo,65,75,cheetah chirrup,train,61770
GX4kLN3hW4Y,127,137,planing timber,train,61771
GX4kLN3hW4Y,149,159,planing timber,train,61772
GX78OoBoroQ,1,11,people crowd,test,61773
GX7M93ngU1s,20,30,railroad car train wagon,train,61774
GX88nJyAb_I,30,40,playing piano,test,61775
GX8QLf9VijU,290,300,orchestra,train,61776
GXA3GPZF3lI,20,30,toilet flushing,train,61777
GXAU4khZXZA,145,155,singing bowl,train,61778
GXBogMCgIvY,60,70,car engine idling,train,61779
GXBogMCgIvY,242,252,car engine idling,train,61780
GXDOGBVfneg,20,30,bird chirping tweeting,train,61781
GXFcvIl3I6Q,1,11,playing squash,train,61782
GXGIUzrzcTY,20,30,people sneezing,train,61783
GXI1DTjqSUQ,96,106,barn swallow calling,train,61784
GXI1DTjqSUQ,154,164,barn swallow calling,train,61785
GXIPKWMIVhs,33,43,playing oboe,train,61786
GXIPKWMIVhs,72,82,playing oboe,train,61787
GXIXieiMZJA,5,15,playing hockey,train,61788
GXIXieiMZJA,56,66,playing hockey,train,61789
GXIrtKSFXaM,30,40,playing accordion,train,61790
GXK7DLBIbb4,40,50,ocean burbling,train,61791
GXKUTV0YA3A,30,40,cat meowing,train,61792
GXL-rhl8Lg8,21,31,dinosaurs bellowing,train,61793
GXLeUXSVFYU,30,40,playing banjo,test,61794
GXN8in-WRGw,30,40,opening or closing drawers,train,61795
GXPebYZRuGc,64,74,playing tabla,train,61796
GXPeyqXZfyM,80,90,skidding,train,61797
GXQt58izcwk,62,72,beat boxing,train,61798
GXQvMKZqstE,6,16,cattle bovinae cowbell,train,61799
GXRHmy5Bqas,8,18,vehicle horn car horn honking,train,61800
GXRooshOGuc,30,40,playing banjo,test,61801
GXTNEUhTkoM,590,600,ambulance siren,train,61802
GXTguUa2JOc,14,24,lathe spinning,train,61803
GXXcQfsqsS8,410,420,bowling impact,train,61804
GXXcQfsqsS8,449,459,bowling impact,train,61805
GXY_k5yV4M0,127,137,skateboarding,train,61806
GXY_k5yV4M0,204,214,skateboarding,train,61807
GX_Bd-fc3IU,47,57,car engine idling,train,61808
GXaiPM9oHWo,10,20,mouse pattering,test,61809
GXedPGA2660,30,40,helicopter,train,61810
GXfofPLFCnU,417,427,skiing,train,61811
GXhpnGRtT1Y,0,10,people marching,train,61812
GXlr5DU-EfY,200,210,tractor digging,train,61813
GXlr5DU-EfY,233,243,tractor digging,train,61814
GXmuf_pRmIs,37,47,beat boxing,train,61815
GXov7PDfd7w,16,26,playing bassoon,train,61816
GXov7PDfd7w,63,73,playing bassoon,train,61817
GXqmRqXwpOM,170,180,driving motorcycle,train,61818
GXsoVZJpLEc,510,520,playing cello,train,61819
GXtew8N5z8Y,20,30,playing electronic organ,train,61820
GXuf-NhGtZc,30,40,people whistling,train,61821
GXuqtCdONDs,91,101,playing bassoon,test,61822
GXwjCTyFvh8,30,40,motorboat speedboat acceleration,train,61823
GXyAFwf0nI8,14,24,cap gun shooting,train,61824
GY-bN1ka6Zw,150,160,gibbon howling,train,61825
GY-bN1ka6Zw,165,175,gibbon howling,train,61826
GY1I1emDR3Q,50,60,sailing,train,61827
GY23_Ncucps,151,161,playing tambourine,train,61828
GY37PCZOQxU,62,72,fire crackling,train,61829
GY37PCZOQxU,72,82,fire crackling,train,61830
GYAuJmf60FU,30,40,fire crackling,train,61831
GYDqNjRzkKM,145,155,car engine idling,test,61832
GYETTNAI5mY,270,280,people clapping,train,61833
GYFhMh9O2rQ,282,292,singing bowl,train,61834
GYGgl_IP61I,64,74,swimming,train,61835
GYGgl_IP61I,107,117,swimming,train,61836
GYGrm7S6t5A,55,65,playing gong,train,61837
GYGrm7S6t5A,67,77,playing gong,train,61838
GYGvttKRLfw,50,60,ripping paper,train,61839
GYGvttKRLfw,264,274,ripping paper,train,61840
GYIkLvu_KYU,2,12,planing timber,train,61841
GYJCyn2piCc,319,329,lip smacking,train,61842
GYJCyn2piCc,329,339,lip smacking,train,61843
GYJUjAlLWlQ,19,29,dog growling,train,61844
GYQVFv7wGHY,26,36,squishing water,test,61845
GYSz0jxhpBM,320,330,subway metro underground,train,61846
GYTGYlPwFpQ,430,440,bird chirping tweeting,train,61847
GYTMBRhtj10,60,70,people screaming,train,61848
GYXA8WsJoFw,30,40,sliding door,test,61849
GYZPCfnQpGU,95,105,people marching,test,61850
GYZPCfnQpGU,226,236,people marching,test,61851
GYbKyqd-KnI,4,14,chimpanzee pant-hooting,train,61852
GYcXv2oMRwE,22,32,otter growling,train,61853
GYcXv2oMRwE,88,98,otter growling,train,61854
GYdkE0-HpNc,20,30,splashing water,train,61855
GYegHtL5v1E,102,112,playing theremin,train,61856
GYfVtrKxtZg,11,21,sliding door,train,61857
GYfagwhz6k8,128,138,duck quacking,train,61858
GYh0aZwX418,30,40,railroad car train wagon,train,61859
GYh2DjhxNf4,199,209,planing timber,train,61860
GYj8T1N-fcA,30,40,playing clarinet,train,61861
GYlaffKJuEg,30,40,typing on computer keyboard,train,61862
GYnZ7pC4LZE,30,40,mouse pattering,train,61863
GYp2Yzu7gK0,0,10,cattle mooing,train,61864
GYp2Yzu7gK0,38,48,cattle mooing,train,61865
GYqRpQr4Bsk,30,40,playing violin fiddle,train,61866
GYtPFUA8BWA,457,467,lawn mowing,train,61867
GYuQuF8YEQg,2,12,playing cymbal,train,61868
GYx6HNQbP1w,30,40,playing electric guitar,test,61869
GYytK9UCE_g,0,10,hail,train,61870
GYytK9UCE_g,14,24,hail,train,61871
GYyzy-s4YWY,30,40,wind noise,train,61872
GZ3IZOLvdLg,13,23,sliding door,train,61873
GZ9jYQaDliw,0,10,splashing water,train,61874
GZC7RMTm2kE,77,87,heart sounds heartbeat,train,61875
GZC7RMTm2kE,284,294,heart sounds heartbeat,train,61876
GZEdvrqXLZc,90,100,people crowd,train,61877
GZEgwXlp_Xg,40,50,francolin calling,train,61878
GZFzwZiomoI,10,20,wind chime,test,61879
GZGbpiEdt7Y,227,237,tapping guitar,train,61880
GZGbpiEdt7Y,293,303,tapping guitar,train,61881
GZOjTNF-Dmo,8,18,bird chirping tweeting,train,61882
GZOjTNF-Dmo,58,68,bird chirping tweeting,train,61883
GZPlEweK3KM,30,40,cattle mooing,train,61884
GZRFjROsBi0,170,180,church bell ringing,train,61885
GZRZcKEtHzo,10,20,playing harp,test,61886
GZW62qq-gHw,440,450,splashing water,train,61887
GZaPmnJKC0A,0,10,ocean burbling,train,61888
GZbE3SygXwY,5,15,playing harpsichord,train,61889
GZbE3SygXwY,43,53,playing harpsichord,train,61890
GZexiXiuiaM,36,46,playing gong,train,61891
GZexiXiuiaM,57,67,playing gong,train,61892
GZfDojZJZqA,20,30,playing piano,train,61893
GZi1ZBL9qs8,15,25,black capped chickadee calling,train,61894
GZi1ZBL9qs8,29,39,black capped chickadee calling,train,61895
GZjaDlB_6M4,30,40,playing violin fiddle,train,61896
GZjwI70pLkM,10,20,people farting,train,61897
GZkebn0ezfc,0,10,zebra braying,test,61898
GZllrVJzANw,5,15,people nose blowing,train,61899
GZoVDjx9ltQ,235,245,playing erhu,train,61900
GZoypVKRpCo,3,13,cuckoo bird calling,train,61901
GZrrKidrQEk,280,290,playing marimba xylophone,train,61902
GZv-C2mlnBA,180,190,playing piano,train,61903
GZxEw3coVM8,113,123,playing double bass,train,61904
GZxEw3coVM8,360,370,playing double bass,train,61905
G_-3oPXHjLI,70,80,people screaming,train,61906
G_-ymMyhGLI,419,429,playing darts,train,61907
G_2LBawi74Y,23,33,vacuum cleaner cleaning floors,train,61908
G_2mkZgrpsM,30,40,playing double bass,train,61909
G_5st_4KDGw,102,112,people shuffling,train,61910
G_5st_4KDGw,160,170,people shuffling,train,61911
G_6kRb_BYgE,300,310,playing marimba xylophone,train,61912
G_7-IR3pl8E,0,10,police car (siren),train,61913
G_7FEirmtTU,155,165,machine gun shooting,train,61914
G_7FEirmtTU,400,410,machine gun shooting,train,61915
G_8W257ivaQ,110,120,bird chirping tweeting,train,61916
G_8YgHGChPI,170,180,dog growling,train,61917
G_8fEpuMWdk,10,20,skateboarding,train,61918
G_ASTBT41c4,116,126,playing table tennis,train,61919
G_ASTBT41c4,157,167,playing table tennis,train,61920
G_A_LJ6g5pg,194,204,people humming,train,61921
G_EV0h1MkOU,30,40,wind noise,train,61922
G_HIdkjifG8,17,27,missile launch,train,61923
G_HIdkjifG8,59,69,missile launch,train,61924
G_JwMzRLRNo,220,230,cricket chirping,train,61925
G_JwMzRLRNo,252,262,cricket chirping,train,61926
G_KiopmUUE0,0,10,splashing water,test,61927
G_MABlDbIrk,30,40,playing harpsichord,train,61928
G_MvkZVWfrI,3,13,wind chime,train,61929
G_MvkZVWfrI,30,40,wind chime,train,61930
G_WcSPWKQRw,19,29,fox barking,train,61931
G_WcSPWKQRw,38,48,fox barking,train,61932
G_YRAg-GxeU,92,102,dinosaurs bellowing,train,61933
G_Z63zcPiSY,30,40,horse clip-clop,train,61934
G_ZCxIsueso,30,40,chicken crowing,train,61935
G__MPofCEoA,296,306,playing washboard,train,61936
G_ggrRDR0n0,14,24,people burping,train,61937
G_h-9k5QzkY,10,20,orchestra,train,61938
G_hP5gvRfNw,7,17,cat growling,train,61939
G_hP5gvRfNw,33,43,cat growling,train,61940
G_hxvZ8jhy0,38,48,playing saxophone,train,61941
G_jA6itU_FA,125,135,beat boxing,test,61942
G_jVh-H5wIQ,229,239,wind rustling leaves,train,61943
G_liYb_MvkI,39,49,bull bellowing,train,61944
G_liwBRGg-8,30,40,rowboat canoe kayak rowing,train,61945
G_oIf6v77k8,15,25,hammering nails,train,61946
G_oIf6v77k8,29,39,hammering nails,train,61947
G_s_pJffyWY,7,17,fire crackling,train,61948
G_s_pJffyWY,29,39,fire crackling,train,61949
G_tnM-GSd8E,30,40,people sniggering,train,61950
G_uWqFcZ114,164,174,playing tabla,train,61951
G_uWqFcZ114,405,415,playing tabla,train,61952
G_ud0wTc4e0,93,103,cutting hair with electric trimmers,train,61953
G_v13iBY2KU,6,16,hail,train,61954
G_v13iBY2KU,27,37,hail,train,61955
G_v9Nfx9N74,99,109,tractor digging,train,61956
G_v9Nfx9N74,166,176,tractor digging,train,61957
G_yP8G_zky4,11,21,playing tambourine,train,61958
G_yP8G_zky4,60,70,playing tambourine,train,61959
Ga0aYTRgvtI,31,41,lions roaring,train,61960
Ga0aYTRgvtI,44,54,lions roaring,train,61961
Ga1oi0tTkvM,30,40,horse clip-clop,train,61962
Ga5OBI2zljY,170,180,playing saxophone,train,61963
Ga6yoYQFbxo,9,19,children shouting,train,61964
Ga7wTZrREfg,23,33,swimming,train,61965
Ga7wTZrREfg,68,78,swimming,train,61966
Ga8CRf91pRc,30,40,male singing,train,61967
GaDkBaCls8A,9,19,bowling impact,train,61968
GaDkBaCls8A,83,93,bowling impact,train,61969
GaFqib8bCLM,19,29,tapping guitar,train,61970
GaFqib8bCLM,59,69,tapping guitar,train,61971
GaGuidCFVW0,30,40,chicken crowing,train,61972
GaI9_WJqsLY,479,489,gibbon howling,train,61973
GaI9_WJqsLY,540,550,gibbon howling,train,61974
GaIpUHv5o1c,906,916,fire crackling,train,61975
GaIpUHv5o1c,12678,12688,fire crackling,train,61976
GaK5NlF8CHY,80,90,using sewing machines,test,61977
GaLwmBlcQTU,270,280,people sobbing,train,61978
GaNDBah8CpU,10,20,train whistling,train,61979
GaNRX5QJSbg,14,24,penguins braying,train,61980
GaNjXwElAUE,32,42,playing steelpan,train,61981
GaNjXwElAUE,209,219,playing steelpan,train,61982
GaQJzGX1EdA,410,420,bird wings flapping,train,61983
GaQjeJ48Zy8,211,221,slot machine,train,61984
GaRf1L-H1-c,5,15,horse clip-clop,train,61985
GaSYzS6jVOM,30,40,pumping water,test,61986
GaUppdjvx44,60,70,vehicle horn car horn honking,train,61987
GaUw6QjaYPY,93,103,ice cracking,test,61988
GaWWZIM1Pzs,26,36,woodpecker pecking tree,train,61989
GaYC44Lxx9U,94,104,mynah bird singing,train,61990
GaYC44Lxx9U,146,156,mynah bird singing,train,61991
GacOfPRNgAI,72,82,pheasant crowing,train,61992
GadbFPUKx6A,8,18,playing timbales,train,61993
GadbFPUKx6A,80,90,playing timbales,train,61994
GafB9PErj6Y,11,21,chicken clucking,train,61995
GafN7X_ifI0,30,40,horse clip-clop,test,61996
GafqcLefpPo,30,40,playing snare drum,train,61997
GagBlwtjABY,33,43,people slurping,train,61998
GagDdrSUSH0,8,18,roller coaster running,train,61999
GagDdrSUSH0,95,105,roller coaster running,train,62000
GajNl17gs3A,0,10,francolin calling,train,62001
GaltFgZdszw,513,523,beat boxing,train,62002
GamZbnFvE9o,61,71,lathe spinning,train,62003
GamZbnFvE9o,71,81,lathe spinning,train,62004
GandnPAybaw,318,328,people eating noodle,train,62005
Gao7aZcQHOo,50,60,playing cymbal,train,62006
GaoLU6zKaws,168,178,playing saxophone,train,62007
GaoyqPovEJo,0,10,playing bugle,train,62008
GaoyqPovEJo,1184,1194,playing bugle,train,62009
GauQdfCcNWI,0,10,playing hammond organ,train,62010
GawQa8hI5fw,30,40,typing on computer keyboard,train,62011
GawpUplcR6M,66,76,sea lion barking,train,62012
GawpUplcR6M,172,182,sea lion barking,train,62013
Gaxd6yZskGk,30,40,volcano explosion,train,62014
Gaz1vMcWG7g,55,65,yodelling,train,62015
Gaz1vMcWG7g,81,91,yodelling,train,62016
Gb-XutWTYHA,290,300,bouncing on trampoline,train,62017
Gb-XutWTYHA,443,453,bouncing on trampoline,train,62018
Gb04IcRJDVI,40,50,playing flute,train,62019
Gb2r3bDY08E,30,40,playing harpsichord,train,62020
Gb3egGdj1gY,0,10,people babbling,train,62021
Gb4QgAtdhPE,30,40,playing cello,train,62022
Gb4_A5eNMBY,3,13,playing timpani,train,62023
Gb4_A5eNMBY,16,26,playing timpani,train,62024
Gb7M0oEXJ9g,233,243,mouse clicking,train,62025
Gb8uVXWxu9A,240,250,fire crackling,train,62026
Gb8uVXWxu9A,466,476,fire crackling,train,62027
GbCO46F6b0I,416,426,playing table tennis,train,62028
GbGK_fV0mOg,30,40,bird chirping tweeting,train,62029
GbGmaCatT_k,76,86,tap dancing,train,62030
GbHrCIcyrE0,98,108,playing timbales,train,62031
GbHrCIcyrE0,138,148,playing timbales,train,62032
GbI7rZa22Zs,5,15,otter growling,test,62033
GbI7rZa22Zs,52,62,otter growling,test,62034
GbIzdYkayTg,86,96,playing synthesizer,train,62035
GbJ84ESfKOs,30,40,playing harmonica,test,62036
GbNEVSOGdRM,0,10,strike lighter,train,62037
GbNMySzq4fs,105,115,missile launch,train,62038
GbNTrGvSBIo,9,19,playing squash,train,62039
GbOWYR--T6I,20,30,railroad car train wagon,train,62040
GbRDaktBz5Q,17,27,police radio chatter,train,62041
GbRDaktBz5Q,63,73,police radio chatter,train,62042
GbT0Yp8jCPA,138,148,playing tambourine,train,62043
GbT0Yp8jCPA,299,309,playing tambourine,train,62044
GbTzdC4mOtQ,30,40,machine gun shooting,train,62045
GbUoljsX3lg,672,682,people gargling,train,62046
GbV_0hIYtqo,49,59,cuckoo bird calling,test,62047
GbWzXtrakoE,13,23,pheasant crowing,train,62048
GbXqU72RhyM,0,10,people clapping,train,62049
GbZSEc9nUAk,37,47,singing bowl,train,62050
GbadvDe_5Tg,122,132,sharpen knife,train,62051
GbadvDe_5Tg,145,155,sharpen knife,train,62052
GbbELbH8lzA,32,42,playing flute,train,62053
GbdWMPUBIA0,30,40,wind noise,train,62054
Gbdm6UbWl4o,10,20,people sobbing,train,62055
Gbfx746UJN8,30,40,tap dancing,test,62056
GbjpRtit0QQ,50,60,playing drum kit,train,62057
GbmG5CSjevI,30,40,playing bagpipes,train,62058
GboBmTdNr3Q,79,89,dog barking,train,62059
Gbp1VFyuVSU,29,39,singing bowl,train,62060
GbqFF3loyr4,30,40,sloshing water,train,62061
Gbr9jHDIwh8,60,70,playing drum kit,train,62062
GbrJTp_YjEM,23,33,police car (siren),train,62063
Gbu4fibjTOI,193,203,playing table tennis,train,62064
GbwEtN1P54M,19,29,hail,test,62065
GbyRpgJffIE,47,57,playing cymbal,train,62066
GbzU4Pjyap8,18,28,lathe spinning,train,62067
GbzU4Pjyap8,48,58,lathe spinning,train,62068
Gc0A0h1Wj-I,560,570,playing tabla,test,62069
Gc0l3ynyuK0,617,627,slot machine,train,62070
Gc48EJ_qySc,66,76,playing squash,train,62071
Gc48EJ_qySc,81,91,playing squash,train,62072
Gc4OHMhOyAg,309,319,playing cymbal,train,62073
Gc4j6scJiI8,0,10,airplane flyby,train,62074
Gc6yrXjMKAY,43,53,playing saxophone,train,62075
Gc77DPCwgnA,16,26,people sneezing,train,62076
Gc77DPCwgnA,45,55,people sneezing,train,62077
GcA8239qtAo,590,600,people clapping,train,62078
GcB0moY-9ho,30,40,chainsawing trees,train,62079
GcGaTjw57Lk,12,22,cricket chirping,train,62080
GcGaTjw57Lk,137,147,cricket chirping,train,62081
GcHD3-ZHBxI,10,20,playing piano,train,62082
GcIxw5fd3HU,80,90,playing hammond organ,train,62083
GcJBMGKMzLQ,30,40,people shuffling,train,62084
GcM0-ThWxNg,5,15,barn swallow calling,train,62085
GcQNOyn_Q-A,28,38,playing harpsichord,train,62086
GcRlAyyoLCQ,30,40,motorboat speedboat acceleration,train,62087
GcTJd08YQaw,18,28,motorboat speedboat acceleration,train,62088
GcTSMBfYqwU,13,23,playing snare drum,train,62089
GcTSMBfYqwU,157,167,playing snare drum,train,62090
GcTyvh2sRsw,98,108,tapping guitar,train,62091
GcTyvh2sRsw,156,166,tapping guitar,train,62092
GcVzA_KOSNE,211,221,playing squash,train,62093
GcYD7-3jrr4,2,12,tapping guitar,train,62094
GcYD7-3jrr4,41,51,tapping guitar,train,62095
Gc_74hiXsVU,24,34,owl hooting,train,62096
Gc_74hiXsVU,37,47,owl hooting,train,62097
Gc_naKiJWuY,51,61,firing cannon,train,62098
GcaXx6m3XOs,0,10,francolin calling,train,62099
GcbCOmNiVm8,0,10,playing ukulele,test,62100
GcbM67qmkyQ,373,383,electric shaver electric razor shaving,train,62101
GcbypU60dl8,30,40,wind noise,train,62102
GccKn0m3gq0,30,40,playing violin fiddle,train,62103
GceLzY-7XME,1,11,firing cannon,train,62104
GceLzY-7XME,46,56,firing cannon,train,62105
GckeEK1pcsI,30,40,people running,train,62106
Gcm2HFXLEUs,2,12,volcano explosion,train,62107
Gcm5V16Zms8,0,10,people hiccup,train,62108
Gcmsvq2UpKU,30,40,civil defense siren,train,62109
Gcmsvq2UpKU,164,174,civil defense siren,train,62110
GcqCHmHXEjo,30,40,orchestra,test,62111
GcrE1elFgQg,162,172,blowtorch igniting,train,62112
GcrcBntAKAI,316,326,lathe spinning,train,62113
GctKG96t2Z8,90,100,skateboarding,train,62114
Gcv9_zenslQ,180,190,people cheering,train,62115
GcwVFfDLnNc,30,40,playing marimba xylophone,train,62116
GcxL39TE_Wo,82,92,people gargling,train,62117
GcyzuliW_rU,33,43,baby laughter,train,62118
GcyzuliW_rU,46,56,baby laughter,train,62119
Gd0VJ127NYc,10,20,people sobbing,test,62120
Gd16TWxEy24,1,11,eagle screaming,train,62121
Gd1fMV2Gt18,20,30,driving motorcycle,train,62122
Gd2Pq_e2FpM,24,34,planing timber,train,62123
Gd2Pq_e2FpM,78,88,planing timber,train,62124
Gd2celrbJxY,85,95,playing washboard,train,62125
Gd4g82KhJPs,316,326,machine gun shooting,train,62126
Gd4zO3GWKNg,150,160,driving buses,train,62127
GdBDUXV6x6c,21,31,playing sitar,train,62128
GdBDUXV6x6c,74,84,playing sitar,train,62129
GdBQnktCo1Q,271,281,playing bassoon,train,62130
GdBTi91K-_M,142,152,roller coaster running,train,62131
GdCx8PuE1_Q,20,30,lawn mowing,train,62132
GdFlyobMoAE,9,19,playing bongo,test,62133
GdHEQQmWJ4g,30,40,wind noise,train,62134
GdHphy_OZGI,0,10,subway metro underground,train,62135
GdKodhqDt80,265,275,eagle screaming,test,62136
GdLlhv_-a-U,30,40,rowboat canoe kayak rowing,train,62137
GdMkaXYBgsA,6,16,sliding door,test,62138
GdNA7R-lpdE,55,65,fox barking,test,62139
GdOsBiRxs-c,30,40,horse clip-clop,train,62140
GdSLbgujWUg,11,21,snake rattling,train,62141
GdSLbgujWUg,21,31,snake rattling,train,62142
GdSb5Zttg-Q,78,88,penguins braying,train,62143
GdTTN-uUgvQ,26,36,penguins braying,test,62144
GdVqHRYCpWQ,207,217,shot football,train,62145
GdWPrEX6f70,20,30,coyote howling,train,62146
GdXXBEKz9y8,62,72,people humming,train,62147
Gd_nEM_cYuk,28,38,playing bassoon,train,62148
